id,name,max_phase,structure,inchi_key
54211,EPROSARTAN,4,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,OROAFUQRIXKEMV-LDADJPATSA-N
87771,SARALASIN,4,CNCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)O)C(C)C)C(C)C,PFGWGEPQIUAZME-NXSMLHPHSA-N
139045,VALSARTAN,4,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,ACWBQPMHZXGDFX-QFIPXVFZSA-N
445681,MIGLITOL,4,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,IBAQFPQHRJAVAV-ULAWRXDQSA-N
421066,IRBESARTAN,4,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,YOSHYTLCDANDAN-UHFFFAOYSA-N
429156,ANGIOTENSIN II,4,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O,CZGUSIXMZVURDU-JZXHSEFVSA-N
37555,MESCALINE,1,COc1cc(CCN)cc(OC)c1OC,RHCSKNNOAZULRK-UHFFFAOYSA-N
631950,TEMANOGREL,1,COc1cccc(C(=O)Nc2ccc(OCCN3CCOCC3)c(-c3ccnn3C)c2)c1,ZEOQUKRCASTCFR-UHFFFAOYSA-N
459331,PRX-08066,2,N#Cc1cc(CN2CCC(Nc3ncnc4sc(Cl)cc34)CC2)ccc1F,IENZFHBNCRQMNP-UHFFFAOYSA-N
1757743,PF-5190457,2,Cc1cc(-c2ccc3c(c2)CC[C@H]3N2CC3(CCN(C(=O)Cc4cn5cc(C)sc5n4)CC3)C2)ncn1,ZIUDADZJCKGWKR-AREMUKBSSA-N
1570499,TAK-954,2,COC(=O)N1CCC(CN2CCC(CNC(=O)c3cccc4[nH]c(C(C)C)nc34)CC2)CC1,MZOITCJKGUIQEI-UHFFFAOYSA-N
1383110,VABICASERIN,2,c1cc2c3c(c1)[C@H]1CCC[C@H]1CN3CCNC2,NPTIPEQJIDTVKR-STQMWFEESA-N
1364998,VELUSETRAG,2,CC(C)n1c(=O)c(C(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3C[C@@H](O)CN(C)S(C)(=O)=O)cc2ccccc21,HXLOHDZQBKCUCR-WOZUAGRISA-N
462845,ACLARUBICIN,2,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC,USZYSDMBJDPRIF-SVEJIMAYSA-N
331146,PSILOCYBINE,2,CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12,QVDSEJDULKLHCG-UHFFFAOYSA-N
1976141,LENIOLISIB,2,CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,MWKYMZXCGYXLPL-ZDUSSCGKSA-N
1052744,TIRILAZAD,3,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@H]1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1,RBKASMJPSJDQKY-RBFSKHHSSA-N
138950,LICARBAZEPINE,3,NC(=O)N1c2ccccc2CC(O)c2ccccc21,BMPDWHIDQYTSHX-UHFFFAOYSA-N
93995,MOSAPRIDE,3,CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1,YPELFRMCRYSPKZ-UHFFFAOYSA-N
2335154,BALOVAPTAN,3,CN1Cc2cc(Cl)ccc2-n2c(nnc2[C@H]2CC[C@H](Oc3ccccn3)CC2)C1,GMPZPHGHNDMRKL-RZDIXWSQSA-N
301194,LORCASERIN,4,C[C@H]1CNCCc2ccc(Cl)cc21,XTTZERNUQAFMOF-QMMMGPOBSA-N
262631,OXITRIPTAN,4,N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O,LDCYZAJDBXYCGN-VIFPVBQESA-N
153342,ALOSETRON,4,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,JSWZEAMFRNKZNL-UHFFFAOYSA-N
3183,ONDANSETRON,4,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,FELGMEQIXOGIFQ-UHFFFAOYSA-N
66029,GUANFACINE,4,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,INJOMKTZOLKMBF-UHFFFAOYSA-N
122247,TEGASEROD,4,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,IKBKZGMPCYNSLU-RGVLZGJSSA-N
675038,CABERGOLINE,4,C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,KORNTPPJEAJQIU-KJXAQDMKSA-N
26851,TERBOGREL,2,CC(C)(C)/N=C(\NC#N)Nc1cccc(/C(=C\CCCC(=O)O)c2cccnc2)c1,XUTLOCQNGLJNSA-RGVLZGJSSA-N
16383,PYRAZINE,3,c1cnccn1,KYQCOXFCLRTKLS-UHFFFAOYSA-N
16340,PYRIMIDINE,3,c1cncnc1,CZPWVGJYEJSRLH-UHFFFAOYSA-N
9623,OZAGREL,3,O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1,SHZKQBHERIJWAO-AATRIKPKSA-N
453570,NITRENDIPINE,4,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,PVHUJELLJLJGLN-UHFFFAOYSA-N
794445,AMINOPHYLLINE,4,Cn1c(=O)c2[nH]cnc2n(C)c1=O.Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCCN,FQPFAHBPWDRTLU-UHFFFAOYSA-N
453548,LACIDIPINE,4,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C,GKQPCPXONLDCMU-CCEZHUSRSA-N
1616,TROVAFLOXACIN,4,N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@H]12,WVPSKSLAZQPAKQ-CDMJZVDBSA-N
88648,"3,3',4',5-TETRACHLOROSALICYLANILIDE",4,O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(Cl)c1O,SJQBHPJLLIJASD-UHFFFAOYSA-N
1380087,AVIBACTAM SODIUM,4,NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)[O-].[Na+],RTCIKUMODPANKX-JBUOLDKXSA-M
1618662,ON123300,1,CN1CCN(c2ccc(Nc3ncc4cc(C#N)c(=O)n(C5CCCC5)c4n3)cc2)CC1,VADOZMZXXRBXNY-UHFFFAOYSA-N
626299,E-6201,2,CCNc1cc(O)c2c(c1)/C=C/C[C@H](O)[C@H](O)C(=O)/C=C\[C@@H](C)[C@H](C)OC2=O,MWUFVYLAWAXDHQ-HMNLTAHHSA-N
328069,TRANSPLATIN,3,N.N.[Cl-].[Cl-].[Pt+2],LXZZYRPGZAFOLE-UHFFFAOYSA-L
308917,AURANOFIN,4,CCP(CC)(CC)=[Au]S[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,AUJRCFUBUPVWSZ-XTZHGVARSA-M
113247,GOLD SODIUM THIOMALATE,4,O=C(O)CC(S[Au])C(=O)O,XJHSMFDIQHVMCY-UHFFFAOYSA-M
13342,ACETIC ACID,4,CC(=O)O,QTBSBXVTEAMEQO-UHFFFAOYSA-N
674479,CHROMIC CHLORIDE,4,[Cl-].[Cl-].[Cl-].[Cr+3],QSWDMMVNRMROPK-UHFFFAOYSA-K
674699,CARBIDOPA,4,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O.O,QTAOMKOIBXZKND-PPHPATTJSA-N
1114,EPIRUBICIN,4,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,AOJJSUZBOXZQNB-VTZDEGQISA-N
2186914,BELVARAFENIB,1,Cc1ccc2c(Nc3cccc(Cl)c3F)nccc2c1NC(=O)c1csc2c(N)ncnc12,KVCQTKNUUQOELD-UHFFFAOYSA-N
2006483,GZ-389988,2,COc1ccc(COc2ccc(Cn3c(N)nc4cc(-c5cnn(C)c5)cnc43)cc2OC)cc1,HVRWZFQFSQUILC-UHFFFAOYSA-N
2007613,EDICOTINIB,2,CC1(C)CC=C(c2nc(C3CC(C)(C)OC(C)(C)C3)ccc2NC(=O)c2nc(C#N)c[nH]2)CC1,BNVPFDRNGHMRJS-UHFFFAOYSA-N
1949623,ONATASERTIB,2,CO[C@H]1CC[C@H](N2C(=O)CNc3ncc(-c4ccc(C(C)(C)O)nc4)nc32)CC1,UFKLYTOEMRFKAD-SHTZXODSSA-N
450864,SUNITINIB MALATE,4,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C.O=C(O)C[C@H](O)C(=O)O,LBWFXVZLPYTWQI-IPOVEDGCSA-N
427183,DABUZALGRON,2,Cc1c(OCC2=NCCN2)ccc(Cl)c1NS(C)(=O)=O,FOYWMEJSRSBQGB-UHFFFAOYSA-N
60422,RILMENIDINE,3,C1COC(NC(C2CC2)C2CC2)=N1,CQXADFVORZEARL-UHFFFAOYSA-N
6784,IDAZOXAN,3,c1ccc2c(c1)OCC(C1=NCCN1)O2,HPMRFMKYPGXPEP-UHFFFAOYSA-N
418414,AMLODIPINE,4,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,HTIQEAQVCYTUBX-UHFFFAOYSA-N
114810,XYLOMETAZOLINE,4,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,HUCJFAOMUPXHDK-UHFFFAOYSA-N
42468,NAPHAZOLINE,4,c1ccc2c(CC3=NCCN3)cccc2c1,CNIIGCLFLJGOGP-UHFFFAOYSA-N
62817,BRIMONIDINE,4,Brc1c(NC2=NCCN2)ccc2nccnc12,XYLJNLCSTIOKRM-UHFFFAOYSA-N
11775,METHOXAMINE,4,COc1ccc(OC)c(C(O)C(C)N)c1,WJAJPNHVVFWKKL-UHFFFAOYSA-N
1430067,R-343,2,CNC(=O)COc1cccc(Nc2ncc(F)c(Nc3ccc4c(c3)NC(=O)C(F)(F)O4)n2)c1,MOXXQFNQDDSJHT-UHFFFAOYSA-N
2087700,BEMCENTINIB,2,Nc1nc(Nc2ccc3c(c2)CC[C@@H](N2CCCC2)CC3)nn1-c1cc2c(nn1)-c1ccccc1CCC2,KXMZDGSRSGHMMK-VWLOTQADSA-N
2076851,PF-06459988,2,C=CC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@@H](OC)C1,ODMXWZROLKITMS-RISCZKNCSA-N
2077913,OLMUTINIB,2,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1,FDMQDKQUTRLUBU-UHFFFAOYSA-N
2077912,NAZARTINIB,2,Cc1cc(C(=O)Nc2nc3cccc(Cl)c3n2[C@@H]2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1,IOMMMLWIABWRKL-WUTDNEBXSA-N
2197841,MAVELERTINIB,2,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3OC)c3ncn(C)c3n2)C[C@H]1F,JYIUNVOCEFIUIU-GHMZBOCLSA-N
1996864,NAQUOTINIB,3,C=CC(=O)N1CC[C@@H](Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)C1,QKDCLUARMDUUKN-XMMPIXPASA-N
2012045,SKLB1028,3,CC(C)n1c(Nc2cccnc2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,WSOHOUHPUOAXIN-UHFFFAOYSA-N
75869,SULFORAPHANE,3,C[S+]([O-])CCCCN=C=S,SUVMJBTUFCVSAD-UHFFFAOYSA-N
11674,IBUPROFEN,4,CC(C)Cc1ccc(C(C)C(=O)O)cc1,HEFNNWSXXWATRW-UHFFFAOYSA-N
674509,BACITRACIN,4,CC[C@H](C)[C@H](N)C1=N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H]2CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC)CS1,CLKOFPXJLQSYAH-ABRJDSQDSA-N
1927160,BRIGATINIB,4,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,AILRADAXUVEEIR-UHFFFAOYSA-N
746102,PROCATEROL HYDROCHLORIDE,3,CCC(NC(C)C)C(O)c1ccc(O)c2nc(O)ccc12.Cl,AEQDBKHAAWUCMT-UHFFFAOYSA-N
4496,DRONABINOL,4,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,CYQFCXCEBYINGO-IAGOWNOFSA-N
112480,AMIFOSTINE,4,NCCCNCCSP(=O)(O)O,JKOQGQFVAUAYPM-UHFFFAOYSA-N
139072,ETILEFRINE,4,CCNCC(O)c1cccc(O)c1,SQVIAVUSQAWMKL-UHFFFAOYSA-N
2335288,PF-06305591,1,C[C@@H](C(N)=O)[C@H](N)c1nc2ccc(C(C)(C)C)cc2[nH]1,APWZIFIAVVFPNT-PELKAZGASA-N
1926762,VIXOTRIGINE,3,NC(=O)[C@@H]1CC[C@H](c2ccc(OCc3ccccc3F)cc2)N1,JESCETIFNOFKEU-SJORKVTESA-N
449338,TETRODOTOXIN,3,NC1=N[C@H](O)[C@H]2[C@H]3O[C@]4(O)O[C@@H]([C@@H](O)[C@@]2(N1)[C@@H]4O)[C@]3(O)CO,CFMYXEVWODSLAX-QOZOJKKESA-N
2039363,ELECLAZINE,3,O=C1c2cc(-c3ccc(OC(F)(F)F)cc3)ccc2OCCN1Cc1ncccn1,YNUAEEJQYHYLMS-UHFFFAOYSA-N
442178,SENICAPOC,3,NC(=O)C(c1ccccc1)(c1ccc(F)cc1)c1ccc(F)cc1,SCTZUZTYRMOMKT-UHFFFAOYSA-N
674557,MEXILETINE HYDROCHLORIDE,4,Cc1cccc(C)c1OCC(C)N.Cl,NFEIBWMZVIVJLQ-UHFFFAOYSA-N
421305,TELENZEPINE,1,Cc1scc2c1N(C(=O)CN1CCN(C)CC1)c1ccccc1NC2=O,VSWPGAIWKHPTKX-UHFFFAOYSA-N
1763582,TEMSAVIR,1,COc1cnc(-n2cnc(C)n2)c2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c12,QRPZBKAMSFHVRW-UHFFFAOYSA-N
1793370,MK-1064,1,COc1ccc(CNC(=O)c2cc(-c3cncc(Cl)c3)cnc2-c2ccccn2)nc1OC,CKTWQGHVNRYNCM-UHFFFAOYSA-N
340673,RO-3201195,1,Nc1c(C(=O)c2cccc(OC[C@@H](O)CO)c2)cnn1-c1ccc(F)cc1,IJDQETGUEUJVTB-HNNXBMFYSA-N
484626,U-50488 METHANE SULFONATE,1,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H]1CCCC[C@H]1N1CCCC1.CS(=O)(=O)O,OJPHNZCUXUUVKU-JAXOOIEVSA-N
1540490,MAVATREP,1,CC(C)(O)c1ccccc1-c1ccc2[nH]c(/C=C/c3ccc(C(F)(F)F)cc3)nc2c1,ORDHXXHTBUZRCN-NTEUORMPSA-N
1519608,SB-743921,1,Cc1ccc(C(=O)N(CCCN)[C@@H](c2oc3cc(Cl)ccc3c(=O)c2Cc2ccccc2)C(C)C)cc1,PGXYIBJJCLWJST-MUUNZHRXSA-N
1442605,BILB-1941,1,Cn1c(-c2ccccn2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(/C=C/C(=O)O)cc4)CCC3)cc21,JBSNALXXNTWUEC-SFQUDFHCSA-N
1521302,RG-7603,1,CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CCN(C2COC2)C3)cc1,RGJOJUGRHPQXGF-INIZCTEOSA-N
18696,CHS-828,1,N#CN/C(=N\CCCCCCOc1ccc(Cl)cc1)Nc1ccncc1,BOIPLTNGIAPDBY-UHFFFAOYSA-N
2484361,ELIMUSERTIB,1,C[C@@H]1COCCN1c1cc(-c2ccnn2C)c2ccnc(-c3ccn[nH]3)c2n1,YBXRSCXGRPSTMW-CYBMUJFWSA-N
2471102,BMS-986251,1,C[C@H]1C[C@H](C(=O)O)CC[C@H]1C(=O)N1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12,JQORWGARJVSRBA-QOTTZFGFSA-N
707528,PKI-179,1,O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4CCC3COC4)n2)cc1,WXUUCRLKXQMWRY-UHFFFAOYSA-N
242691,GSK-369796,1,CC(C)(C)NCc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O,ZVMMVSSEAMUNGI-UHFFFAOYSA-N
13693,U-50488 METHANE SULFONATE,1,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H]1CCCC[C@H]1N1CCCC1,VQLPLYSROCPWFF-QZTJIDSGSA-N
2029739,MK-7145,1,Cc1c([C@@H](O)CN2CCN(C[C@H](O)c3ccc4c(c3C)COC4=O)CC2)ccc2c1COC2=O,OCKGFTQIICXDQW-ZEQRLZLVSA-N
375161,PIMAGEDINE,1,NN=C(N)N,HAMNKKUPIHEESI-UHFFFAOYSA-N
440200,ETACONAZOLE,1,CCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,DWRKFAJEBUWTQM-UHFFFAOYSA-N
1956292,CGM-097,1,COc1cc2c(cc1OC(C)C)[C@H](c1ccc(Cl)cc1)N(c1ccc(N(C)C[C@H]3CC[C@H](N4CCN(C)C(=O)C4)CC3)cc1)C(=O)C2,CLRSLRWKONPSRQ-IIPSPAQQSA-N
1070029,LAS101057,1,O=C(Nc1cnc(-c2ccncc2F)c(-c2cccnc2)n1)C1CC1,XUYURJQIMYCWBB-UHFFFAOYSA-N
278534,PSORALEN,1,O=c1ccc2cc3ccoc3cc2o1,ZCCUUQDIBDJBTK-UHFFFAOYSA-N
1927090,AC-430,1,Cc1cc(Nc2nc(C(O)c3ccc(F)cc3)nc3ccccc23)n[nH]1,DCRWIATZWHLIPN-UHFFFAOYSA-N
1925064,PPI-2458,1,CO[C@H]1[C@H]([C@@]2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)N[C@@H](C(N)=O)C(C)C)CO2,QBDVVYNLLXGUGN-XGTBZJOHSA-N
2277005,ASTX-660,1,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3nc(CO)c(Cc4ccc(F)cc4)cc32)[C@@H](CN2CCOC[C@H]2C)CN1,YCXOHEXZVKOGEV-DNRQZRRGSA-N
2226054,PF-06840003,1,O=C1CC(c2c[nH]c3ccc(F)cc23)C(=O)N1,MXKLDYKORJEOPR-UHFFFAOYSA-N
2220139,PF-06821497,1,COc1cc(C)[nH]c(=O)c1CN1CCc2c(Cl)cc([C@H](OC)C3COC3)c(Cl)c2C1=O,RXCVUHMIWHRLDF-HXUWFJFHSA-N
2232942,BMS-929075,1,CNC(=O)c1c(-c2ccc(F)cc2)oc2ccc(-c3cc(C(=O)NC4(c5ncccn5)CC4)ccc3C)c(F)c12,LZAUGCMVNLZVJV-UHFFFAOYSA-N
2197822,NAVOXIMOD,1,O[C@H](C[C@H]1c2c(F)cccc2-c2cncn21)[C@H]1CC[C@H](O)CC1,YGACXVRLDHEXKY-WXRXAMBDSA-N
2196387,MIVEBRESIB,1,CCS(=O)(=O)Nc1ccc(Oc2ccc(F)cc2F)c(-c2cn(C)c(=O)c3[nH]ccc23)c1,RDONXGFGWSSFMY-UHFFFAOYSA-N
419032,LUMINESPIB,2,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,NDAZATDQFDPQBD-UHFFFAOYSA-N
1058590,PUMOSETRAG,2,O=C(N[C@H]1CN2CCC1CC2)c1c[nH]c2ccsc2c1=O,AFUWQWYPPZFWCO-LBPRGKRZSA-N
1835710,CFI-400945,2,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(CN5C[C@H](C)O[C@H](C)C5)cc4)n[nH]c3c1)C(=O)N2,DADASRPKWOGKCU-FVTQAUBDSA-N
1925392,LY2452473,2,CC(C)OC(=O)N[C@H]1Cc2c(n(Cc3ccccn3)c3ccc(C#N)cc23)C1,IHIWYQYVBNODSV-KRWDZBQOSA-N
1075798,INCB-9471,2,CCO[C@@H]1Cc2cc(C(F)(F)F)ccc2[C@H]1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,ZMCJFJZOSKEMOM-DNKZPPIMSA-N
1053055,BILR 355,2,CCN1c2ncc(CCOc3cc[n+]([O-])c4ccccc34)cc2C(=O)N(C)c2cccnc21,BEMBRAMZGVDPMH-UHFFFAOYSA-N
1792018,JNJ-40411813,2,CCCCn1ccc(N2CCC(c3ccccc3)CC2)c(Cl)c1=O,HYOGJHCDLQSAHX-UHFFFAOYSA-N
1745454,MBX-2982,2,CCc1cnc(N2CCC(c3nc(COc4ccc(-n5cnnn5)cc4)cs3)CC2)nc1,NFTMKHWBOINJGM-UHFFFAOYSA-N
694811,MOLIBRESIB,2,CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,AAAQFGUYHFJNHI-SFHVURJKSA-N
1763252,TELACEBEC,2,CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc(N2CCC(c3ccc(OC(F)(F)F)cc3)CC2)cc1,OJICYBSWSZGRFB-UHFFFAOYSA-N
1745517,VACTOSERTIB,2,Cc1cccc(-c2[nH]c(CNc3ccccc3F)nc2-c2ccc3ncnn3c2)n1,FJCDSQATIJKQKA-UHFFFAOYSA-N
1750027,ENTOSPLETINIB,2,c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4CCOCC4)cc3)c2n1,XSMSNFMDVXXHGJ-UHFFFAOYSA-N
1789220,MACOZINONE,2,O=c1nc(N2CCN(CC3CCCCC3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,BJDZBXGJNBMCAV-UHFFFAOYSA-N
369710,BMS-223131,2,O=c1[nH]c2ccc(C(F)(F)F)cc2c(-c2cc(Cl)ccc2O)c1CCO,QESHSZWKJULSAR-UHFFFAOYSA-N
302297,RAMATROBAN,2,O=C(O)CCn1c2c(c3ccccc31)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2,LDXDSHIEDAPSSA-OAHLLOKOSA-N
1615006,TBA-7371,2,COc1ncnc(Cn2cc(C(=O)NCCO)c3ncc(C)cc32)c1C,VDRYGTNDKXIPSK-UHFFFAOYSA-N
175008,NRX195183,2,CC1(C)CCC(C)(C)c2c1cc(C(=O)Nc1cc(F)c(C(=O)O)c(F)c1)c(O)c2Cl,PNAWUIKCVQSLFG-UHFFFAOYSA-N
39781,PLECONARIL,2,Cc1cc(CCCOc2c(C)cc(-c3noc(C(F)(F)F)n3)cc2C)on1,KQOXLKOJHVFTRN-UHFFFAOYSA-N
573927,DAPORINAD,2,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1,KPBNHDGDUADAGP-VAWYXSNFSA-N
557416,ADL-5747,2,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(O)c1,ALGHKWSXJUQNJJ-UHFFFAOYSA-N
708831,SCY 635,2,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](SCCN(C)C)C(=O)N(C)[C@@H](CC(C)(C)O)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,AQHMBDAHQGYLIU-XNFHFXFQSA-N
1439369,ILACIRNON,2,Cc1cnc(C(=O)c2ncnc3[nH]ccc23)c(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c1,LUUMLYXKTPBTQR-UHFFFAOYSA-N
447768,[18F]D,2,CCN(CC)C(=O)Cc1c(-c2ccc(OCCF)cc2)nn2c(C)cc(C)nc12,FLZZFWBNYJNHMY-UHFFFAOYSA-N
560738,BI-671800,2,CN(C)c1nc(Cc2ccc(NC(=O)c3ccc(C(F)(F)F)cc3)cc2)nc(N(C)C)c1CC(=O)O,XEOSTBFUCNZKGS-UHFFFAOYSA-N
385659,ISPINESIB,2,Cc1ccc(C(=O)N(CCCN)[C@@H](c2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)C(C)C)cc1,QJZRFPJCWMNVAV-HHHXNRCGSA-N
288587,(+)-SECOISOLARICIRESINOL,2,COc1cc(C[C@@H](CO)[C@H](CO)Cc2ccc(O)c(OC)c2)ccc1O,PUETUDUXMCLALY-HOTGVXAUSA-N
1354598,GANAPLACIDE,2,CC1(C)c2nc(-c3ccc(F)cc3)c(Nc3ccc(F)cc3)n2CCN1C(=O)CN,BUPRVECGWBHCQV-UHFFFAOYSA-N
2462476,BTRX-335140,2,CCc1cc(F)c2nc(N3CCC(NC4CCOCC4)CC3)c(-c3nc(C)no3)c(C)c2c1,CQOJHAJWCDJEAT-UHFFFAOYSA-N
19774,TRAXOPRODIL,2,C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1,QEMSVZNTSXPFJA-HNAYVOBHSA-N
26648,SUFUGOLIX,2,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)Cc2ccccc2)c(=O)n(-c2ccccc2)c(=O)n3Cc2c(F)cccc2F)cc1,UCQSBGOFELXYIN-UHFFFAOYSA-N
29831,TRETAZICAR,2,NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],WOCXQMCIOTUMJV-UHFFFAOYSA-N
558931,OC000459,2,Cc1c(Cc2ccc3ccccc3n2)c2cc(F)ccc2n1CC(=O)O,FATGTHLOZSXOBC-UHFFFAOYSA-N
